Frame Number,Time Stamp (ms),Buffer Index
458,15350,0
459,15384,0
460,15417,0
461,15451,0
462,15484,0
463,15518,0
464,15551,0
465,15585,0
466,15619,0
467,15653,0
468,15686,0
469,15719,0
470,15753,0
471,15786,0
472,15820,0
473,15852,0
474,15886,0
475,15920,0
476,15954,0
477,15988,0
478,16021,0
479,16054,0
480,16088,0
481,16121,0
482,16155,0
483,16191,0
484,16222,0
485,16257,0
486,16290,0
487,16323,0
488,16356,0
489,16390,0
490,16423,0
491,16457,0
492,16491,0
493,16523,0
494,16558,0
495,16592,0
496,16625,0
497,16658,0
498,16691,0
499,16726,0
500,16758,0
501,16793,0
502,16828,0
503,16859,0
504,16893,0
505,16927,0
506,16960,0
507,16994,0
508,17028,0
509,17060,0
510,17095,0
511,17129,0
512,17162,0
513,17196,0
514,17229,0
515,17265,0
516,17296,0
517,17331,0
518,17363,0
519,17397,0
520,17432,0
521,17465,0
522,17499,0
523,17532,0
524,17567,0
525,17599,0
526,17633,0
527,17667,0
528,17701,0
529,17734,0
530,17768,0
531,17801,0
532,17834,0
533,17868,0
534,17902,0
535,17935,0
536,17969,0
537,18002,0
538,18036,0
539,18069,0
540,18103,0
541,18136,0
542,18170,0
543,18203,0
544,18237,0
545,18271,0
546,18303,0
547,18338,0
548,18371,0
549,18404,0
550,18439,0
551,18470,0
552,18506,0
553,18539,0
554,18571,0
555,18605,0
556,18639,0
557,18673,0
558,18706,0
559,18740,0
560,18774,0
561,18807,0
562,18840,0
563,18874,0
564,18908,0
565,18941,0
566,18976,0
567,19008,0
568,19042,0
569,19077,0
570,19109,0
571,19143,0
572,19177,0
573,19209,0
574,19245,0
575,19278,0
576,19310,0
577,19343,0
578,19378,0
579,19412,0
580,19445,0
581,19478,0
582,19512,0
583,19546,0
584,19579,0
585,19614,0
586,19647,0
587,19680,0
588,19715,0
589,19748,0
590,19782,0
591,19816,0
592,19849,0
593,19883,0
594,19917,0
595,19950,0
596,19983,0
597,20017,0
598,20051,0
599,20084,0
600,20118,0
601,20152,0
602,20185,0
603,20218,0
604,20252,0
605,20285,0
606,20320,0
607,20353,0
608,20386,0
609,20420,0
610,20452,0
611,20486,0
612,20519,0
613,20555,0
614,20587,0
615,20620,0
616,20654,0
617,20689,0
618,20721,0
619,20755,0
620,20787,0
621,20822,0
622,20856,0
623,20888,0
624,20923,0
625,20956,0
626,20989,0
627,21023,0
628,21056,0
629,21090,0
630,21124,0
631,21157,0
632,21190,0
633,21226,0
634,21257,0
635,21291,0
636,21325,0
637,21358,0
638,21392,0
639,21426,0
640,21459,0
641,21492,0
642,21526,0
643,21561,0
644,21594,0
645,21627,0
646,21662,0
647,21694,0
648,21728,0
649,21762,0
650,21795,0
651,21829,0
652,21864,0
653,21896,0
654,21931,0
655,21964,0
656,21996,0
657,22031,0
658,22065,0
659,22098,0
660,22132,0
661,22166,0
662,22199,0
663,22233,0
664,22266,0
665,22300,0
666,22334,0
667,22366,0
668,22400,0
669,22434,0
670,22468,0
671,22501,0
672,22535,0
673,22569,0
674,22603,0
675,22636,0
676,22669,0
677,22703,0
678,22735,0
679,22769,0
680,22802,0
681,22836,0
682,22870,0
683,22903,0
684,22937,0
685,22971,0
686,23005,0
687,23037,0
688,23071,0
689,23105,0
690,23138,0
691,23173,0
692,23205,0
693,23238,0
694,23273,0
695,23305,0
696,23339,0
697,23373,0
698,23406,0
699,23440,0
700,23474,0
701,23507,0
702,23541,0
703,23574,0
704,23608,0
705,23641,0
706,23675,0
707,23708,0
708,23742,0
709,23775,0
710,23810,0
711,23843,0
712,23876,0
713,23911,0
714,23944,0
715,23978,0
716,24011,0
717,24044,0
718,24079,0
719,24112,0
720,24145,0
721,24180,0
722,24213,0
723,24246,0
724,24281,0
725,24314,0
726,24347,0
727,24382,0
728,24415,0
729,24449,0
730,24484,0
731,24516,0
732,24549,0
733,24583,0
734,24618,0
735,24650,0
736,24684,0
737,24718,0
738,24751,0
739,24784,0
740,24818,0
741,24851,0
742,24885,0
743,24918,0
744,24952,0
745,24985,0
746,25019,0
747,25052,0
748,25086,0
749,25119,0
750,25154,0
751,25185,0
752,25220,0
753,25253,0
754,25286,0
755,25320,0
756,25353,0
757,25388,0
758,25422,0
759,25455,0
760,25488,0
761,25523,0
762,25555,0
763,25588,0
764,25622,0
765,25657,0
766,25689,0
767,25723,0
768,25757,0
769,25790,0
770,25824,0
771,25858,0
772,25891,0
773,25924,0
774,25959,0
775,25991,0
776,26025,0
777,26060,0
778,26092,0
779,26126,0
780,26160,0
781,26192,0
782,26227,0
783,26260,0
784,26293,0
785,26329,0
786,26362,0
787,26394,0
788,26430,0
789,26462,0
790,26496,0
791,26530,0
792,26563,0
793,26597,0
794,26631,0
795,26665,0
796,26698,0
797,26732,0
798,26766,0
799,26798,0
800,26833,0
801,26866,0
802,26900,0
803,26933,0
804,26967,0
805,27000,0
806,27033,0
807,27067,0
808,27100,0
809,27135,0
810,27168,0
811,27202,0
812,27234,0
813,27268,0
814,27301,0
815,27335,0
816,27369,0
817,27403,0
818,27436,0
819,27469,0
820,27503,0
821,27537,0
822,27570,0
823,27603,0
824,27636,0
825,27671,0
826,27704,0
827,27737,0
828,27771,0
829,27805,0
830,27838,0
831,27874,0
832,27906,0
833,27939,0
834,27972,0
835,28007,0
836,28040,0
837,28074,0
838,28108,0
839,28140,0
840,28175,0
841,28209,0
842,28240,0
843,28276,0
844,28309,0
845,28342,0
846,28376,0
847,28410,0
848,28443,0
849,28477,0
850,28510,0
851,28543,0
852,28579,0
853,28610,0
854,28644,0
855,28679,0
856,28711,0
857,28747,0
858,28779,0
859,28813,0
860,28846,0
861,28881,0
862,28913,0
863,28947,0
864,28981,0
865,29015,0
866,29048,0
867,29082,0
868,29117,0
869,29149,0
870,29182,0
871,29216,0
872,29252,0
873,29283,0
874,29317,0
875,29350,0
876,29385,0
877,29417,0
878,29452,0
879,29485,0
880,29518,0
881,29551,0
882,29585,0
883,29618,0
884,29652,0
885,29687,0
886,29720,0
887,29753,0
888,29786,0
889,29819,0
890,29854,0
891,29886,0
892,29920,0
893,29954,0
894,29987,0
895,30021,0
896,30055,0
897,30088,0
898,30122,0
899,30155,0
900,30189,0
901,30223,0
902,30256,0
903,30289,0
904,30324,0
905,30356,0
906,30390,0
907,30425,0
908,30457,0
909,30491,0
910,30525,0
911,30558,0
912,30591,0
913,30626,0
914,30658,0
915,30692,0
916,30727,0
917,30759,0
918,30793,0
919,30827,0
920,30860,0
921,30893,0
922,30927,0
923,30962,0
924,30995,0
925,31027,0
926,31064,0
927,31097,0
928,31129,0
929,31164,0
930,31198,0
931,31230,0
932,31266,0
933,31297,0
934,31331,0
935,31366,0
936,31398,0
937,31431,0
938,31466,0
939,31499,0
940,31532,0
941,31566,0
942,31602,0
943,31634,0
944,31667,0
945,31701,0
946,31734,0
947,31769,0
948,31802,0
949,31835,0
950,31868,0
951,31902,0
952,31935,0
953,31969,0
954,32002,0
955,32036,0
956,32069,0
957,32103,0
958,32135,0
959,32171,0
960,32205,0
961,32236,0
962,32271,0
963,32304,0
964,32338,0
965,32372,0
966,32405,0
967,32438,0
968,32472,0
969,32505,0
970,32539,0
971,32573,0
972,32606,0
973,32639,0
974,32674,0
975,32706,0
976,32740,0
977,32774,0
978,32808,0
979,32840,0
980,32875,0
981,32908,0
982,32941,0
983,32975,0
984,33010,0
985,33042,0
986,33076,0
987,33110,0
988,33143,0
989,33177,0
990,33212,0
991,33244,0
992,33277,0
993,33312,0
994,33345,0
995,33378,0
996,33413,0
997,33446,0
998,33479,0
999,33514,0
1000,33547,0
1001,33580,0
1002,33615,0
1003,33649,0
1004,33681,0
1005,33715,0
1006,33749,0
1007,33782,0
1008,33816,0
1009,33850,0
1010,33883,0
1011,33917,0
1012,33950,0
1013,33983,0
1014,34017,0
1015,34051,0
1016,34084,0
1017,34118,0
1018,34151,0
1019,34185,0
1020,34218,0
1021,34252,0
1022,34285,0
1023,34319,0
1024,34353,0
1025,34385,0
1026,34420,0
1027,34452,0
1028,34486,0
1029,34521,0
1030,34553,0
1031,34587,0
1032,34621,0
1033,34654,0
1034,34688,0
1035,34721,0
1036,34754,0
1037,34787,0
1038,34822,0
1039,34857,0
1040,34888,0
1041,34922,0
1042,34957,0
1043,34990,0
1044,35023,0
1045,35057,0
1046,35090,0
1047,35123,0
1048,35158,0
1049,35192,0
1050,35224,0
1051,35259,0
1052,35292,0
1053,35325,0
1054,35360,0
1055,35392,0
1056,35426,0
1057,35461,0
1058,35493,0
1059,35527,0
1060,35560,0
1061,35594,0
1062,35628,0
1063,35662,0
1064,35697,0
1065,35729,0
1066,35763,0
1067,35797,0
1068,35830,0
1069,35865,0
1070,35899,0
1071,35930,0
1072,35965,0
1073,35998,0
1074,36032,0
1075,36066,0
1076,36099,0
1077,36132,0
1078,36166,0
1079,36200,0
1080,36233,0
1081,36267,0
1082,36300,0
1083,36334,0
1084,36368,0
1085,36400,0
1086,36434,0
1087,36468,0
1088,36501,0
1089,36534,0
1090,36568,0
1091,36601,0
1092,36635,0
1093,36669,0
1094,36701,0
1095,36735,0
1096,36769,0
1097,36803,0
1098,36838,0
1099,36871,0
1100,36905,0
1101,36937,0
1102,36970,0
1103,37004,0
1104,37038,0
1105,37070,0
1106,37105,0
1107,37138,0
1108,37172,0
1109,37207,0
1110,37238,0
1111,37273,0
1112,37307,0
1113,37339,0
1114,37373,0
1115,37408,0
1116,37440,0
1117,37473,0
1118,37508,0
1119,37542,0
1120,37575,0
1121,37608,0
1122,37641,0
1123,37675,0
1124,37711,0
1125,37744,0
1126,37777,0
1127,37809,0
1128,37844,0
1129,37877,0
1130,37912,0
1131,37945,0
1132,37978,0
1133,38012,0
1134,38047,0
1135,38079,0
1136,38114,0
1137,38147,0
1138,38180,0
1139,38216,0
1140,38248,0
1141,38281,0
1142,38315,0
1143,38349,0
1144,38382,0
1145,38416,0
1146,38449,0
1147,38483,0
1148,38516,0
1149,38550,0
1150,38583,0
1151,38616,0
1152,38650,0
1153,38684,0
1154,38717,0
1155,38750,0
1156,38786,0
1157,38819,0
1158,38851,0
1159,38885,0
1160,38918,0
1161,38953,0
1162,38985,0
1163,39018,0
1164,39053,0
1165,39086,0
1166,39118,0
1167,39153,0
1168,39186,0
1169,39220,0
1170,39254,0
1171,39286,0
1172,39320,0
1173,39356,0
1174,39387,0
1175,39421,0
1176,39455,0
1177,39489,0
1178,39522,0
1179,39555,0
1180,39590,0
1181,39623,0
1182,39656,0
1183,39691,0
1184,39723,0
1185,39757,0
1186,39791,0
1187,39825,0
1188,39858,0
1189,39893,0
1190,39925,0
1191,39960,0
1192,39994,0
1193,40026,0
1194,40061,0
1195,40094,0
1196,40127,0
1197,40161,0
1198,40194,0
1199,40227,0
1200,40262,0
1201,40295,0
1202,40328,0
1203,40364,0
1204,40396,0
1205,40430,0
1206,40465,0
1207,40497,0
1208,40531,0
1209,40564,0
1210,40598,0
1211,40632,0
1212,40665,0
1213,40699,0
1214,40733,0
1215,40766,0
1216,40799,0
1217,40832,0
1218,40866,0
1219,40901,0
1220,40933,0
1221,40966,0
1222,41001,0
1223,41033,0
1224,41067,0
1225,41101,0
1226,41134,0
1227,41168,0
1228,41202,0
1229,41234,0
1230,41267,0
1231,41302,0
1232,41338,0
1233,41368,0
1234,41402,0
1235,41436,0
1236,41469,0
1237,41503,0
1238,41537,0
1239,41569,0
1240,41603,0
1241,41638,0
1242,41671,0
1243,41704,0
1244,41740,0
1245,41772,0
1246,41805,0
1247,41839,0
1248,41872,0
1249,41906,0
1250,41940,0
1251,41972,0
1252,42007,0
1253,42041,0
1254,42073,0
1255,42107,0
1256,42141,0
1257,42175,0
1258,42208,0
1259,42242,0
1260,42275,0
1261,42311,0
1262,42341,0
1263,42376,0
1264,42412,0
1265,42443,0
1266,42477,0
1267,42512,0
1268,42544,0
1269,42577,0
1270,42612,0
1271,42646,0
1272,42679,0
1273,42712,0
1274,42748,0
1275,42780,0
1276,42813,0
1277,42847,0
1278,42880,0
1279,42916,0
1280,42948,0
1281,42982,0
1282,43016,0
1283,43049,0
1284,43082,0
1285,43116,0
1286,43149,0
1287,43183,0
1288,43216,0
1289,43250,0
1290,43283,0
1291,43317,0
1292,43351,0
1293,43383,0
1294,43418,0
1295,43450,0
1296,43485,0
1297,43518,0
1298,43551,0
1299,43586,0
1300,43618,0
1301,43652,0
1302,43686,0
1303,43719,0
1304,43753,0
1305,43786,0
1306,43820,0
1307,43854,0
1308,43888,0
1309,43920,0
1310,43954,0
1311,43987,0
1312,44022,0
1313,44056,0
1314,44089,0
1315,44122,0
1316,44156,0
1317,44189,0
1318,44223,0
1319,44257,0
1320,44289,0
1321,44323,0
1322,44358,0
1323,44390,0
1324,44423,0
1325,44457,0
1326,44491,0
1327,44525,0
1328,44559,0
1329,44593,0
1330,44625,0
1331,44659,0
1332,44694,0
1333,44727,0
1334,44759,0
1335,44795,0
1336,44828,0
1337,44861,0
1338,44896,0
1339,44928,0
1340,44962,0
1341,44997,0
1342,45030,0
1343,45063,0
1344,45098,0
1345,45130,0
1346,45164,0
1347,45198,0
1348,45231,0
1349,45265,0
1350,45297,0
1351,45332,0
1352,45365,0
1353,45399,0
1354,45432,0
1355,45466,0
1356,45499,0
1357,45533,0
1358,45566,0
1359,45600,0
1360,45633,0
1361,45667,0
1362,45700,0
1363,45733,0
1364,45766,0
1365,45801,0
1366,45836,0
1367,45867,0
1368,45902,0
1369,45935,0
1370,45968,0
1371,46003,0
1372,46035,0
1373,46069,0
1374,46104,0
1375,46136,0
1376,46170,0
1377,46204,0
1378,46236,0
1379,46270,0
1380,46304,0
1381,46338,0
1382,46371,0
1383,46405,0
1384,46438,0
1385,46472,0
1386,46505,0
1387,46540,0
1388,46572,0
1389,46606,0
1390,46640,0
1391,46674,0
1392,46707,0
1393,46741,0
1394,46774,0
1395,46807,0
1396,46842,0
1397,46874,0
1398,46908,0
1399,46943,0
1400,46975,0
1401,47010,0
1402,47044,0
1403,47077,0
1404,47110,0
1405,47145,0
1406,47178,0
1407,47213,0
1408,47246,0
1409,47278,0
1410,47312,0
1411,47345,0
1412,47380,0
1413,47414,0
1414,47446,0
1415,47480,0
1416,47514,0
1417,47548,0
1418,47581,0
1419,47615,0
1420,47649,0
1421,47682,0
1422,47715,0
1423,47749,0
1424,47782,0
1425,47816,0
1426,47849,0
1427,47883,0
1428,47916,0
1429,47950,0
1430,47983,0
1431,48016,0
1432,48052,0
1433,48083,0
1434,48117,0
1435,48152,0
1436,48186,0
1437,48218,0
1438,48252,0
1439,48284,0
1440,48319,0
1441,48352,0
1442,48386,0
1443,48419,0
1444,48453,0
1445,48486,0
1446,48519,0
1447,48553,0
1448,48588,0
1449,48621,0
1450,48654,0
1451,48691,0
1452,48722,0
1453,48755,0
1454,48789,0
1455,48822,0
1456,48855,0
1457,48890,0
1458,48923,0
1459,48956,0
1460,48991,0
1461,49024,0
1462,49058,0
1463,49091,0
1464,49124,0
1465,49158,0
1466,49192,0
1467,49226,0
1468,49259,0
1469,49292,0
1470,49327,0
1471,49359,0
1472,49395,0
1473,49428,0
1474,49461,0
1475,49495,0
1476,49529,0
1477,49561,0
1478,49595,0
1479,49629,0
1480,49663,0
1481,49697,0
1482,49731,0
1483,49764,0
1484,49798,0
1485,49830,0
1486,49864,0
1487,49897,0
1488,49932,0
1489,49965,0
1490,49998,0
1491,50031,0
1492,50065,0
1493,50099,0
1494,50132,0
1495,50166,0
1496,50201,0
1497,50232,0
1498,50266,0
1499,50300,0
1500,50333,0
1501,50367,0
1502,50400,0
1503,50434,0
1504,50467,0
1505,50501,0
1506,50536,0
1507,50568,0
1508,50601,0
1509,50636,0
1510,50669,0
1511,50702,0
1512,50737,0
1513,50769,0
1514,50803,0
1515,50837,0
1516,50869,0
1517,50903,0
1518,50937,0
1519,50971,0
1520,51004,0
1521,51038,0
1522,51071,0
1523,51105,0
1524,51139,0
1525,51172,0
1526,51206,0
1527,51239,0
1528,51274,0
1529,51307,0
1530,51340,0
1531,51375,0
1532,51407,0
1533,51441,0
1534,51475,0
1535,51507,0
1536,51542,0
1537,51576,0
1538,51609,0
1539,51644,0
1540,51677,0
1541,51710,0
1542,51745,0
1543,51778,0
1544,51811,0
1545,51847,0
1546,51879,0
1547,51912,0
1548,51947,0
1549,51979,0
1550,52013,0
1551,52047,0
1552,52080,0
1553,52114,0
1554,52148,0
1555,52181,0
1556,52214,0
1557,52248,0
1558,52281,0
1559,52314,0
1560,52348,0
1561,52382,0
1562,52416,0
1563,52450,0
1564,52482,0
1565,52515,0
1566,52550,0
1567,52583,0
1568,52615,0
1569,52650,0
1570,52684,0
1571,52716,0
1572,52751,0
1573,52785,0
1574,52817,0
1575,52851,0
1576,52886,0
1577,52918,0
1578,52951,0
1579,52985,0
1580,53018,0
1581,53052,0
1582,53086,0
1583,53120,0
1584,53152,0
1585,53187,0
1586,53221,0
1587,53253,0
1588,53287,0
1589,53322,0
1590,53354,0
1591,53387,0
1592,53422,0
1593,53455,0
1594,53489,0
1595,53523,0
1596,53556,0
1597,53591,0
1598,53624,0
1599,53656,0
1600,53692,0
1601,53724,0
1602,53758,0
1603,53792,0
1604,53825,0
1605,53859,0
1606,53894,0
1607,53926,0
1608,53959,0
1609,53995,0
1610,54027,0
1611,54060,0
1612,54095,0
1613,54128,0
1614,54161,0
1615,54196,0
1616,54229,0
1617,54262,0
1618,54296,0
1619,54331,0
1620,54363,0
1621,54397,0
1622,54430,0
1623,54464,0
1624,54497,0
1625,54531,0
1626,54564,0
1627,54598,0
1628,54632,0
1629,54665,0
1630,54699,0
1631,54732,0
1632,54765,0
1633,54799,0
1634,54833,0
1635,54866,0
1636,54898,0
1637,54933,0
1638,54969,0
1639,55000,0
1640,55033,0
1641,55068,0
1642,55099,0
1643,55133,0
1644,55168,0
1645,55203,0
1646,55235,0
1647,55269,0
1648,55302,0
1649,55337,0
1650,55370,0
1651,55402,0
1652,55436,0
1653,55471,0
1654,55503,0
1655,55538,0
1656,55571,0
1657,55604,0
1658,55639,0
1659,55671,0
1660,55705,0
1661,55740,0
1662,55772,0
1663,55807,0
1664,55840,0
1665,55874,0
1666,55907,0
1667,55941,0
1668,55974,0
1669,56007,0
1670,56042,0
1671,56076,0
1672,56108,0
1673,56143,0
1674,56176,0
1675,56209,0
1676,56242,0
1677,56277,0
1678,56310,0
1679,56343,0
1680,56378,0
1681,56412,0
1682,56445,0
1683,56479,0
1684,56514,0
1685,56545,0
1686,56579,0
1687,56613,0
1688,56646,0
1689,56680,0
1690,56713,0
1691,56747,0
1692,56780,0
1693,56814,0
1694,56847,0
1695,56881,0
1696,56914,0
1697,56949,0
1698,56982,0
1699,57015,0
1700,57048,0
1701,57083,0
1702,57116,0
1703,57149,0
1704,57182,0
1705,57216,0
1706,57249,0
1707,57282,0
1708,57318,0
1709,57351,0
1710,57384,0
1711,57418,0
1712,57453,0
1713,57485,0
1714,57519,0
1715,57551,0
1716,57586,0
1717,57618,0
1718,57652,0
1719,57686,0
1720,57719,0
1721,57752,0
1722,57787,0
1723,57820,0
1724,57855,0
1725,57888,0
1726,57921,0
1727,57954,0
1728,57988,0
1729,58021,0
1730,58055,0
1731,58088,0
1732,58122,0
1733,58155,0
1734,58189,0
1735,58223,0
1736,58257,0
1737,58290,0
1738,58324,0
1739,58357,0
1740,58391,0
1741,58426,0
1742,58458,0
1743,58492,0
1744,58526,0
1745,58559,0
1746,58592,0
1747,58628,0
1748,58661,0
1749,58694,0
1750,58727,0
1751,58760,0
1752,58794,0
1753,58828,0
1754,58862,0
1755,58895,0
1756,58930,0
1757,58962,0
1758,58996,0
1759,59030,0
1760,59063,0
1761,59098,0
1762,59130,0
1763,59164,0
1764,59197,0
1765,59231,0
1766,59264,0
1767,59298,0
1768,59331,0
1769,59365,0
1770,59398,0
1771,59432,0
1772,59466,0
1773,59498,0
1774,59533,0
1775,59566,0
1776,59599,0
1777,59634,0
1778,59666,0
1779,59700,0
1780,59734,0
1781,59767,0
1782,59801,0
1783,59835,0
1784,59867,0
1785,59901,0
1786,59935,0
1787,59968,0
1788,60003,0
1789,60036,0
1790,60070,0
1791,60102,0
1792,60137,0
1793,60171,0
1794,60204,0
1795,60238,0
1796,60272,0
1797,60305,0
1798,60338,0
1799,60372,0
1800,60405,0
1801,60439,0
1802,60474,0
1803,60507,0
1804,60541,0
1805,60574,0
1806,60607,0
1807,60641,0
1808,60675,0
1809,60708,0
1810,60741,0
1811,60776,0
1812,60809,0
1813,60843,0
1814,60877,0
1815,60910,0
1816,60943,0
1817,60977,0
1818,61012,0
1819,61044,0
1820,61077,0
1821,61111,0
1822,61144,0
1823,61179,0
1824,61213,0
1825,61246,0
1826,61278,0
1827,61313,0
1828,61346,0
1829,61379,0
1830,61413,0
1831,61447,0
1832,61481,0
1833,61515,0
1834,61547,0
1835,61581,0
1836,61615,0
1837,61648,0
1838,61682,0
1839,61715,0
1840,61747,0
1841,61783,0
1842,61815,0
1843,61849,0
1844,61883,0
1845,61916,0
1846,61950,0
1847,61984,0
1848,62017,0
1849,62050,0
1850,62084,0
1851,62118,0
1852,62152,0
1853,62184,0
1854,62219,0
1855,62252,0
1856,62285,0
1857,62319,0
1858,62353,0
1859,62385,0
1860,62420,0
1861,62454,0
1862,62487,0
1863,62521,0
1864,62555,0
1865,62588,0
1866,62621,0
1867,62654,0
1868,62689,0
